3,94,6
3,95,12
3,96,13
3,97,12
3,98,4
3,99,11
4,5,6
4,6,1
4,7,13
4,8,9
4,9,3
4,10,8
4,11,14
4,12,14
4,13,4
4,14,12
4,15,15
4,16,13
4,17,5
4,18,12
4,19,6
4,20,5
4,21,5
4,22,14
4,23,10
4,24,13
4,25,4
4,26,15
4,27,17
4,28,12
4,29,11
4,30,9
4,31,8
4,32,10
4,33,10
4,34,13
4,35,13
4,36,8
4,37,12
4,38,4
4,39,6
4,40,6
4,41,8
4,42,14
4,43,9
4,44,9
4,45,14
4,46,9
4,47,16
4,48,10
4,49,7
4,50,11
4,51,7
4,52,11
4,53,14
4,54,4
4,55,6
4,56,5
4,57,13
4,58,5
4,59,8
4,60,3
4,61,7
4,62,8
4,63,5
4,64,13
4,65,11
4,66,13
4,67,13
4,68,3
4,69,8
4,70,12
4,71,7
4,72,10
4,73,8
4,74,0
4,75,10
4,76,6
4,77,6
4,78,6
4,79,9
4,80,7
4,81,11
4,82,12
4,83,9
4,84,9
4,85,7
4,86,10
4,87,8
4,88,6
4,89,15
4,90,5
4,91,4
4,92,17
4,93,13
4,94,6
4,95,12
4,96,13
4,97,12
4,98,4
4,99,11
5,6,1
5,7,13
5,8,9
5,9,3
5,10,8
5,11,14
5,12,14
5,13,4
5,14,12
5,15,15
5,16,13
5,17,5
5,18,12
5,19,6
5,20,5
5,21,5
5,22,14
5,23,10
5,24,13
5,25,4
5,26,15
5,27,17
5,28,12
5,29,11
5,30,9
5,31,8
5,32,10
5,33,10
5,34,13
5,35,13
5,36,8
5,37,12
5,38,4
5,39,6
5,40,6
5,41,8
5,42,14
5,43,9
5,44,9
5,45,14
5,46,9
5,47,16
5,48,10
5,49,7
5,50,11
5,51,7
5,52,11
5,53,14
5,54,4
5,55,6
5,56,5
5,57,13
5,58,5
5,59,8
5,60,3
5,61,7
5,62,8
5,63,5
5,64,13
5,65,11
5,66,13
5,67,13
5,68,3
5,69,8
5,70,12
5,71,7
5,72,10
5,73,8
5,74,0
5,75,10
5,76,6
5,77,6
5,78,6
5,79,9
5,80,7
5,81,11
5,82,12
5,83,9
5,84,9
5,85,7
5,86,10
5,87,8
5,88,6
5,89,15
5,90,5
5,91,4
5,92,17
5,93,13
5,94,6
5,95,12
5,96,13
5,97,12
5,98,4
5,99,11
6,7,13
6,8,9
6,9,3
6,10,8
6,11,14
6,12,14
6,13,4
6,14,12
6,15,15
6,16,13
6,17,5
6,18,12
6,19,6
6,20,5
6,21,5
6,22,14
6,23,10
6,24,13
6,25,4
6,26,15
6,27,17
6,28,12
6,29,11
6,30,9
6,31,8
6,32,10
6,33,10
6,34,13
6,35,13
6,36,8
6,37,12
6,38,4
6,39,6
6,40,6
6,41,8
6,42,14
6,43,9
6,44,9
6,45,14
6,46,9
6,47,16
6,48,10
6,49,7
6,50,11
6,51,7
6,52,11
6,53,14
6,54,4
6,55,6
6,56,5
6,57,13
6,58,5
6,59,8
6,60,3
6,61,7
6,62,8
6,63,5
6,64,13
6,65,11
6,66,13
6,67,13
6,68,3
6,69,8
6,70,12
6,71,7
6,72,10
6,73,8
6,74,0
6,75,10
6,76,6
6,77,6
6,78,6
6,79,9
6,80,7
6,81,11
6,82,12
6,83,9
6,84,9
6,85,7
6,86,10
6,87,8
6,88,6
6,89,15
6,90,5
6,91,4
6,92,17
6,93,13
6,94,6
6,95,12
6,96,13
6,97,12
6,98,4
6,99,11
7,8,9
7,9,3
7,10,8
7,11,14
7,12,14
7,13,4
7,14,12
7,15,15
7,16,13
7,17,5
7,18,12
7,19,6
7,20,5
7,21,5
7,22,14
7,23,10
7,24,13
7,25,4
7,26,15
7,27,17
7,28,12
7,29,11
7,30,9
7,31,8
7,32,10
7,33,10
7,34,13
7,35,13
7,36,8
7,37,12
7,38,4
7,39,6
7,40,6
7,41,8
7,42,14
7,43,9
7,44,9
7,45,14
7,46,9
7,47,16
7,48,10
7,49,7
7,50,11
7,51,7
7,52,11
7,53,14
7,54,4
7,55,6
7,56,5
7,57,13
7,58,5
7,59,8
7,60,3
7,61,7
7,62,8
7,63,5
7,64,13
7,65,11
7,66,13
7,67,13
7,68,3
7,69,8
7,70,12
7,71,7
7,72,10
7,73,8
7,74,0
7,75,10
7,76,6
7,77,6
7,78,6
7,79,9
7,80,7
7,81,11
7,82,12
7,83,9
7,84,9
7,85,7
7,86,10
7,87,8
7,88,6
7,89,15
7,90,5
7,91,4
7,92,17
7,93,13
7,94,6
7,95,12
7,96,13
7,97,12
7,98,4
7,99,11
8,9,3
8,10,8
8,11,14
8,12,14
8,13,4
8,14,12
8,15,15
8,16,13
8,17,5
8,18,12
8,19,6
8,20,5
8,21,5
8,22,14
8,23,10
8,24,13
8,25,4
8,26,15
8,27,17
8,28,12
8,29,11
8,30,9
8,31,8
8,32,10
8,33,10
8,34,13
8,35,13
8,36,8
8,37,12
8,38,4
8,39,6
8,40,6
8,41,8
8,42,14
8,43,9
8,44,9
8,45,14
8,46,9
8,47,16
8,48,10
8,49,7
8,50,11
8,51,7
8,52,11
8,53,14
8,54,4
8,55,6
8,56,5
8,57,13
8,58,5
8,59,8
8,60,3
8,61,7
8,62,8
8,63,5
8,64,13
8,65,11
8,66,13
8,67,13
8,68,3
8,69,8
8,70,12
8,71,7
8,72,10
8,73,8
8,74,0
8,75,10
8,76,6
8,77,6
8,78,6
8,79,9
8,80,7
8,81,11
8,82,12
8,83,9
8,84,9
8,85,7
8,86,10
8,87,8
8,88,6
8,89,15
8,90,5
8,91,4
8,92,17
8,93,13
8,94,6
8,95,12
8,96,13
8,97,12
8,98,4
8,99,11
9,10,8
9,11,14
9,12,14
9,13,4
9,14,12
9,15,15
9,16,13
9,17,5
9,18,12
9,19,6
9,20,5
9,21,5
9,22,14
9,23,10
9,24,13
9,25,4
9,26,15
9,27,17
9,28,12
9,29,11
9,30,9
9,31,8
9,32,10
9,33,10
9,34,13
9,35,13
9,36,8
9,37,12
9,38,4
9,39,6
9,40,6
9,41,8
9,42,14
9,43,9
9,44,9
9,45,14
9,46,9
9,47,16
9,48,10
9,49,7
9,50,11
9,51,7
9,52,11
9,53,14
9,54,4
9,55,6
9,56,5
9,57,13
9,58,5
9,59,8
9,60,3
9,61,7
9,62,8
9,63,5
9,64,13
9,65,11
9,66,13
9,67,13
9,68,3
9,69,8
9,70,12
9,71,7
9,72,10
9,73,8
9,74,0
9,75,10
9,76,6
9,77,6
9,78,6
9,79,9
9,80,7
9,81,11
9,82,12
9,83,9
9,84,9
9,85,7
9,86,10
9,87,8
9,88,6
9,89,15
9,90,5
9,91,4
9,92,17
9,93,13
9,94,6
9,95,12
9,96,13
9,97,12
9,98,4
9,99,11
10,11,14
10,12,14
10,13,4
10,14,12
10,15,15
10,16,13
10,17,5
10,18,12
10,19,6
10,20,5
10,21,5
10,22,14
10,23,10
10,24,13
10,25,4
10,26,15
10,27,17
10,28,12
10,29,11
10,30,9
10,31,8
10,32,10
10,33,10
10,34,13
10,35,13
10,36,8
10,37,12
10,38,4
10,39,6
10,40,6
10,41,8
10,42,14
10,43,9
10,44,9
10,45,14
10,46,9
10,47,16
10,48,10
10,49,7
10,50,11
10,51,7
10,52,11
10,53,14
10,54,4
10,55,6
10,56,5
10,57,13
10,58,5
10,59,8
10,60,3
10,61,7
10,62,8
10,63,5
10,64,13
10,65,11
10,66,13
10,67,13
10,68,3
10,69,8
10,70,12
10,71,7
10,72,10
10,73,8
10,74,0
10,75,10
10,76,6
10,77,6
10,78,6
10,79,9
10,80,7
10,81,11
10,82,12
10,83,9
10,84,9
10,85,7
10,86,10
10,87,8
10,88,6
10,89,15
10,90,5
10,91,4
10,92,17
10,93,13
10,94,6
10,95,12
10,96,13
10,97,12
10,98,4
10,99,11
11,12,14
11,13,4
11,14,12
11,15,15
11,16,13
11,17,5
11,18,12
11,19,6
11,20,5
11,21,5
11,22,14
11,23,10
11,24,13
11,25,4
11,26,15
11,27,17
11,28,12
11,29,11
11,30,9
11,31,8
11,32,10
11,33,10
11,34,13
11,35,13
11,36,8
11,37,12
11,38,4
11,39,6
11,40,6
11,41,8
11,42,14
11,43,9
11,44,9
11,45,14
11,46,9
11,47,16
11,48,10
11,49,7
11,50,11
11,51,7
11,52,11
11,53,14
11,54,4
11,55,6
11,56,5
11,57,13
11,58,5
11,59,8
11,60,3
11,61,7
11,62,8
11,63,5
11,64,13
11,65,11
11,66,13
11,67,13
11,68,3
11,69,8
11,70,12
11,71,7
11,72,10
11,73,8
11,74,0
11,75,10
11,76,6
11,77,6
11,78,6
11,79,9
11,80,7
11,81,11
11,82,12
11,83,9
11,84,9
11,85,7
11,86,10
11,87,8
11,88,6
11,89,15
11,90,5
11,91,4
11,92,17
11,93,13
11,94,6
11,95,12
11,96,13
11,97,12
11,98,4
11,99,11
12,13,4
12,14,12
12,15,15
12,16,13
12,17,5
12,18,12
12,19,6
12,20,5
12,21,5
12,22,14
12,23,10
12,24,13
12,25,4
12,26,15
12,27,17
12,28,12
12,29,11
12,30,9
12,31,8
12,32,10
12,33,10
12,34,13
12,35,13
12,36,8
12,37,12
12,38,4
12,39,6
12,40,6
12,41,8
12,42,14
12,43,9
12,44,9
12,45,14
12,46,9
12,47,16
12,48,10
12,49,7
12,50,11
12,51,7
12,52,11
12,53,14
12,54,4
12,55,6
12,56,5
12,57,13
12,58,5
12,59,8
12,60,3
12,61,7
12,62,8
12,63,5
12,64,13
12,65,11
12,66,13
12,67,13
12,68,3
12,69,8
12,70,12
12,71,7
12,72,10
12,73,8
12,74,0
12,75,10
12,76,6
12,77,6
12,78,6
12,79,9
12,80,7
12,81,11
12,82,12
12,83,9
12,84,9
12,85,7
12,86,10
12,87,8
12,88,6
12,89,15
12,90,5
12,91,4
12,92,17
12,93,13
12,94,6
12,95,12
12,96,13
12,97,12
12,98,4
12,99,11
13,14,12
13,15,15
13,16,13
13,17,5
13,18,12
13,19,6
13,20,5
13,21,5
13,22,14
13,23,10
13,24,13
13,25,4
13,26,15
13,27,17
13,28,12
13,29,11
13,30,9
13,31,8
13,32,10
13,33,10
13,34,13
13,35,13
13,36,8
13,37,12
13,38,4
13,39,6
13,40,6
13,41,8
13,42,14
13,43,9
13,44,9
13,45,14
13,46,9
13,47,16
13,48,10
13,49,7
13,50,11
13,51,7
13,52,11
13,53,14
13,54,4
13,55,6
13,56,5
13,57,13
13,58,5
13,59,8
13,60,3
13,61,7
13,62,8
13,63,5
13,64,13
13,65,11
13,66,13
13,67,13
13,68,3
13,69,8
13,70,12
13,71,7
13,72,10
13,73,8
13,74,0
13,75,10
13,76,6
13,77,6
13,78,6
13,79,9
13,80,7
13,81,11
13,82,12
13,83,9
13,84,9
13,85,7
13,86,10
13,87,8
13,88,6
13,89,15
13,90,5
13,91,4
13,92,17
13,93,13
13,94,6
13,95,12
13,96,13
13,97,12
13,98,4
13,99,11
14,15,15
14,16,13
14,17,5
14,18,12
14,19,6
14,20,5
14,21,5
14,22,14
14,23,10
14,24,13
14,25,4
14,26,15
14,27,17
14,28,12
14,29,11
14,30,9
14,31,8
14,32,10
14,33,10
14,34,13
14,35,13
14,36,8
14,37,12
14,38,4
14,39,6
14,40,6
14,41,8
14,42,14
14,43,9
14,44,9
14,45,14
14,46,9
14,47,16
14,48,10
14,49,7
14,50,11
14,51,7
14,52,11
14,53,14
14,54,4
14,55,6
14,56,5
14,57,13
14,58,5
14,59,8
14,60,3
14,61,7
14,62,8
14,63,5
14,64,13
14,65,11
14,66,13
14,67,13
14,68,3
14,69,8
14,70,12
14,71,7
14,72,10
14,73,8
14,74,0
14,75,10
14,76,6
14,77,6
14,78,6
14,79,9
14,80,7
14,81,11
14,82,12
14,83,9
14,84,9
14,85,7
14,86,10
14,87,8
14,88,6
14,89,15
14,90,5
14,91,4
14,92,17
14,93,13
14,94,6
14,95,12
14,96,13
14,97,12
14,98,4
14,99,11
15,16,13
15,17,5
15,18,12
15,19,6
15,20,5
15,21,5
15,22,14
15,23,10
15,24,13
15,25,4
15,26,15
15,27,17
15,28,12
15,29,11
15,30,9
15,31,8
15,32,10
15,33,10
15,34,13
15,35,13
15,36,8
15,37,12
15,38,4
15,39,6
15,40,6
15,41,8
15,42,14
15,43,9
15,44,9
15,45,14
15,46,9
15,47,16
15,48,10
15,49,7
15,50,11
15,51,7
15,52,11
15,53,14
15,54,4
15,55,6
15,56,5
15,57,13
15,58,5
15,59,8
15,60,3
15,61,7
15,62,8
15,63,5
15,64,13
15,65,11
15,66,13
15,67,13
15,68,3
15,69,8
15,70,12
15,71,7
15,72,10
15,73,8
15,74,0
15,75,10
15,76,6
15,77,6
15,78,6
15,79,9
15,80,7
15,81,11
15,82,12
15,83,9
15,84,9
15,85,7
15,86,10
15,87,8
15,88,6
15,89,15
15,90,5
15,91,4
15,92,17
15,93,13
15,94,6
15,95,12
15,96,13
15,97,12
15,98,4
15,99,11
16,17,5
16,18,12
16,19,6
16,20,5
16,21,5
16,22,14
16,23,10
16,24,13
16,25,4
16,26,15
16,27,17
16,28,12
16,29,11
16,30,9
16,31,8
16,32,10
16,33,10
16,34,13
16,35,13
16,36,8
16,37,12
16,38,4
16,39,6
16,40,6
16,41,8
16,42,14
16,43,9
16,44,9
16,45,14
16,46,9
16,47,16
16,48,10
16,49,7
16,50,11
16,51,7
16,52,11
16,53,14
16,54,4
16,55,6
16,56,5
16,57,13
16,58,5
16,59,8
16,60,3
16,61,7
16,62,8
16,63,5
16,64,13
16,65,11
16,66,13
16,67,13
16,68,3
16,69,8
16,70,12
16,71,7
16,72,10
16,73,8
16,74,0
16,75,10
16,76,6
16,77,6
16,78,6
16,79,9
16,80,7
16,81,11
16,82,12
16,83,9
16,84,9
16,85,7
16,86,10
16,87,8
16,88,6
16,89,15
16,90,5
16,91,4
16,92,17
16,93,13
16,94,6
16,95,12
16,96,13
16,97,12
16,98,4
16,99,11
17,18,12
17,19,6
17,20,5
17,21,5
17,22,14
17,23,10
17,24,13
17,25,4
17,26,15
17,27,17
17,28,12
17,29,11
17,30,9
17,31,8
17,32,10
17,33,10
17,34,13
17,35,13
17,36,8
17,37,12
17,38,4
17,39,6
17,40,6
17,41,8
17,42,14
17,43,9
17,44,9
17,45,14
17,46,9
17,47,16
17,48,10
17,49,7
17,50,11
17,51,7
17,52,11
17,53,14
17,54,4
17,55,6
17,56,5
17,57,13
17,58,5
17,59,8
17,60,3
17,61,7
17,62,8
17,63,5
17,64,13
17,65,11
17,66,13
17,67,13
17,68,3
17,69,8
17,70,12
17,71,7
17,72,10
17,73,8
17,74,0
17,75,10
17,76,6
17,77,6
17,78,6
17,79,9
17,80,7
17,81,11
17,82,12
17,83,9
17,84,9
17,85,7
17,86,10
17,87,8
17,88,6
17,89,15
17,90,5
17,91,4
17,92,17
17,93,13
17,94,6
17,95,12
17,96,13
17,97,12
17,98,4
17,99,11
18,19,6
18,20,5
18,21,5
18,22,14
18,23,10
18,24,13
18,25,4
18,26,15
18,27,17
18,28,12
18,29,11
18,30,9
18,31,8
18,32,10
18,33,10
18,34,13
18,35,13
18,36,8
18,37,12
18,38,4
18,39,6
18,40,6
18,41,8
18,42,14
18,43,9
18,44,9
18,45,14
18,46,9
18,47,16
18,48,10
18,49,7
18,50,11
18,51,7
18,52,11
18,53,14
18,54,4
18,55,6
18,56,5
18,57,13
18,58,5
18,59,8
18,60,3
18,61,7
18,62,8
18,63,5
18,64,13
18,65,11
18,66,13
18,67,13
18,68,3
18,69,8
18,70,12
18,71,7
18,72,10
18,73,8
18,74,0
18,75,10
18,76,6
18,77,6
18,78,6
18,79,9
18,80,7
18,81,11
18,82,12
18,83,9
18,84,9
18,85,7
18,86,10
18,87,8
18,88,6
18,89,15
18,90,5
18,91,4
18,92,17
18,93,13
18,94,6
18,95,12
18,96,13
18,97,12
18,98,4
18,99,11
19,20,5
19,21,5
19,22,14
19,23,10
19,24,13
19,25,4
19,26,15
19,27,17
19,28,12
19,29,11
19,30,9
19,31,8
19,32,10
19,33,10
19,34,13
19,35,13
19,36,8
19,37,12
19,38,4
19,39,6
19,40,6
19,41,8
19,42,14
19,43,9
19,44,9
19,45,14
19,46,9
19,47,16
19,48,10
19,49,7
19,50,11
19,51,7
19,52,11
19,53,14
19,54,4
19,55,6
19,56,5
19,57,13
19,58,5
19,59,8
19,60,3
19,61,7
19,62,8
19,63,5
19,64,13
19,65,11
19,66,13
19,67,13
19,68,3
19,69,8
19,70,12
19,71,7
19,72,10
19,73,8
19,74,0
19,75,10
19,76,6
19,77,6
19,78,6
19,79,9
19,80,7
19,81,11
19,82,12
19,83,9
19,84,9
19,85,7
19,86,10
19,87,8
19,88,6
19,89,15
19,90,5
19,91,4
19,92,17
19,93,13
19,94,6
19,95,12
19,96,13
19,97,12
19,98,4
19,99,11
20,21,5
20,22,14
20,23,10
20,24,13
20,25,4
20,26,15
20,27,17
20,28,12
20,29,11
20,30,9
20,31,8
20,32,10
20,33,10
20,34,13
20,35,13
20,36,8
20,37,12
20,38,4
20,39,6
20,40,6
20,41,8
20,42,14
20,43,9
20,44,9
20,45,14
20,46,9
20,47,16
20,48,10
20,49,7
20,50,11
20,51,7
20,52,11
20,53,14
20,54,4
20,55,6
20,56,5
20,57,13
20,58,5
20,59,8
20,60,3
20,61,7
20,62,8
20,63,5
20,64,13
20,65,11
20,66,13
20,67,13
20,68,3
20,69,8
20,70,12
20,71,7
20,72,10
20,73,8
20,74,0
20,75,10
20,76,6
20,77,6
20,78,6
20,79,9
20,80,7
20,81,11
20,82,12
20,83,9
20,84,9
20,85,7
20,86,10
20,87,8
20,88,6
20,89,15
20,90,5
20,91,4
20,92,17
20,93,13
20,94,6
20,95,12
20,96,13
20,97,12
20,98,4
20,99,11
21,22,14
21,23,10
21,24,13
21,25,4
21,26,15
21,27,17
21,28,12
21,29,11
21,30,9
21,31,8
21,32,10
21,33,10
21,34,13
21,35,13
21,36,8
21,37,12
21,38,4
21,39,6
21,40,6
21,41,8
21,42,14
21,43,9
21,44,9
21,45,14
21,46,9
21,47,16
21,48,10
21,49,7
21,50,11
21,51,7
21,52,11
21,53,14
21,54,4
21,55,6
21,56,5
21,57,13
21,58,5
21,59,8
21,60,3
21,61,7
21,62,8
21,63,5
21,64,13
21,65,11
21,66,13
21,67,13
21,68,3
21,69,8
21,70,12
21,71,7
21,72,10
21,73,8
21,74,0
21,75,10
21,76,6
21,77,6
21,78,6
21,79,9
21,80,7
21,81,11
21,82,12
21,83,9
21,84,9
21,85,7
21,86,10
21,87,8
21,88,6
21,89,15
21,90,5
21,91,4
21,92,17
21,93,13
21,94,6
21,95,12
21,96,13
21,97,12
21,98,4
21,99,11
22,23,10
22,24,13
22,25,4
22,26,15
22,27,17
22,28,12
22,29,11
22,30,9
22,31,8
22,32,10
22,33,10
22,34,13
22,35,13
22,36,8
22,37,12
22,38,4
22,39,6
22,40,6
22,41,8
22,42,14
22,43,9
22,44,9
22,45,14
22,46,9
22,47,16
22,48,10
22,49,7
22,50,11
22,51,7
22,52,11
22,53,14
22,54,4
22,55,6
22,56,5
22,57,13
22,58,5
22,59,8
22,60,3
22,61,7
22,62,8
22,63,5
22,64,13
22,65,11
22,66,13
22,67,13
22,68,3
22,69,8
22,70,12
22,71,7
22,72,10
22,73,8
22,74,0
22,75,10
22,76,6
22,77,6
22,78,6
22,79,9
22,80,7
22,81,11
22,82,12
22,83,9
22,84,9
22,85,7
22,86,10
22,87,8
22,88,6
22,89,15
22,90,5
22,91,4
22,92,17
22,93,13
22,94,6
22,95,12
22,96,13
22,97,12
22,98,4
22,99,11
23,24,13
23,25,4
23,26,15
23,27,17
23,28,12
23,29,11
23,30,9
23,31,8
23,32,10
23,33,10
23,34,13
23,35,13
23,36,8
23,37,12
23,38,4
23,39,6
23,40,6
23,41,8
23,42,14
23,43,9
23,44,9
23,45,14
23,46,9
23,47,16
23,48,10
23,49,7
23,50,11
23,51,7
23,52,11
23,53,14
23,54,4
23,55,6
23,56,5
23,57,13
23,58,5
23,59,8
23,60,3
23,61,7
23,62,8
23,63,5
23,64,13
23,65,11
23,66,13
23,67,13
23,68,3
23,69,8
23,70,12
23,71,7
23,72,10
23,73,8
23,74,0
23,75,10
23,76,6
23,77,6
23,78,6
23,79,9
23,80,7
23,81,11
23,82,12
23,83,9
23,84,9
23,85,7
23,86,10
23,87,8
23,88,6
23,89,15
23,90,5
23,91,4
23,92,17
23,93,13
23,94,6
23,95,12
23,96,13
23,97,12
23,98,4
23,99,11
24,25,4
24,26,15
24,27,17
24,28,12
24,29,11
24,30,9
24,31,8
24,32,10
24,33,10
24,34,13
24,35,13
24,36,8
24,37,12
24,38,4
24,39,6
24,40,6
24,41,8
24,42,14
24,43,9
24,44,9
24,45,14
24,46,9
24,47,16
24,48,10
24,49,7
24,50,11
24,51,7
24,52,11
24,53,14
24,54,4
24,55,6
24,56,5
24,57,13
24,58,5
24,59,8
24,60,3
24,61,7
24,62,8
24,63,5
24,64,13
24,65,11
24,66,13
24,67,13
24,68,3
24,69,8
24,70,12
24,71,7
24,72,10
24,73,8
24,74,0
24,75,10
24,76,6
24,77,6
24,78,6
24,79,9
24,80,7
24,81,11
24,82,12
24,83,9
24,84,9
24,85,7
24,86,10
24,87,8
24,88,6
24,89,15
24,90,5
24,91,4
24,92,17
24,93,13
24,94,6
24,95,12
24,96,13
24,97,12
24,98,4
24,99,11
25,26,15
25,27,17
25,28,12
25,29,11
25,30,9
25,31,8
25,32,10
25,33,10
25,34,13
25,35,13
25,36,8
25,37,12
25,38,4
25,39,6
25,40,6
25,41,8
25,42,14
25,43,9
25,44,9
25,45,14
25,46,9
25,47,16
25,48,10
25,49,7
25,50,11
25,51,7
25,52,11
25,53,14
25,54,4
25,55,6
25,56,5
25,57,13
25,58,5
25,59,8
25,60,3
25,61,7
25,62,8
25,63,5
25,64,13
25,65,11
25,66,13
25,67,13
25,68,3
25,69,8
25,70,12
25,71,7
25,72,10
25,73,8
25,74,0
25,75,10
25,76,6
25,77,6
25,78,6
25,79,9
25,80,7
25,81,11
25,82,12
25,83,9
25,84,9
25,85,7
25,86,10
25,87,8
25,88,6
25,89,15
25,90,5
25,91,4
25,92,17
25,93,13
25,94,6
25,95,12
25,96,13
25,97,12
25,98,4
25,99,11
26,27,17
26,28,12
26,29,11
26,30,9
26,31,8
26,32,10
26,33,10
26,34,13
26,35,13
26,36,8
26,37,12
26,38,4
26,39,6
26,40,6
26,41,8
26,42,14
26,43,9
26,44,9
26,45,14
26,46,9
26,47,16
26,48,10
26,49,7
26,50,11
26,51,7
26,52,11
26,53,14
26,54,4
26,55,6
26,56,5
26,57,13
26,58,5
26,59,8
26,60,3
26,61,7
26,62,8
26,63,5
26,64,13
26,65,11
26,66,13
26,67,13
26,68,3
26,69,8
26,70,12
26,71,7
26,72,10
26,73,8
26,74,0
26,75,10
26,76,6
26,77,6
26,78,6
26,79,9
26,80,7
26,81,11
26,82,12
26,83,9
26,84,9
26,85,7
26,86,10
26,87,8
26,88,6
26,89,15
26,90,5
26,91,4
26,92,17
26,93,13
26,94,6
26,95,12
26,96,13
26,97,12
26,98,4
26,99,11
27,28,12
27,29,11
27,30,9
27,31,8
27,32,10
27,33,10
27,34,13
27,35,13
27,36,8
27,37,12
27,38,4
